concept_id,concept_name,keep_entry_in_codeset,comments,condition_count,patient_count,standard_concept,invalid_reason,concept_code,vocabulary_id,concept_class_id,domain_id
19120731,hydrocortisone 1.67 MG/ML [Colocort],FALSE,delete,20,20,S,NA,574908,RxNorm,Branded Drug Comp,Drug
19120824,hydrocortisone 5 MG/ML [Hydrocortisone-Aloe],FALSE,delete,20,20,S,NA,575132,RxNorm,Branded Drug Comp,Drug
19120843,hydrocortisone 10 MG/ML [Caldecort],FALSE,delete,20,20,S,NA,575290,RxNorm,Branded Drug Comp,Drug
19120845,hydrocortisone 10 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Antibiotic-Cort Ear],FALSE,delete,20,20,S,NA,575295,RxNorm,Branded Drug Comp,Drug
19121075,hydrocortisone 10 MG/ML [Theracort Anti-Itch],FALSE,delete,20,20,S,NA,576135,RxNorm,Branded Drug Comp,Drug
19121101,hydrocortisone 0.01 MG/MG [Instacort],FALSE,delete,20,20,S,NA,576301,RxNorm,Branded Drug Comp,Drug
19122088,hydrocortisone 5 MG/ML / lidocaine 30 MG/ML [Rectacreame],FALSE,delete,20,20,S,NA,584469,RxNorm,Branded Drug Comp,Drug
19122656,hydrocortisone 0.0055 MG/MG,FALSE,delete,20,20,S,NA,603797,RxNorm,Clinical Drug Comp,Drug
19122719,hydrocortisone 25 MG/ML [Proctocare-HC],FALSE,delete,20,20,S,NA,603953,RxNorm,Branded Drug Comp,Drug
19122856,hydrocortisone 0.01 MG/MG [Cortaid],FALSE,delete,20,20,S,NA,604513,RxNorm,Branded Drug Comp,Drug
19123032,hydrocortisone 0.01 MG/MG [Tucks HC],FALSE,delete,20,20,S,NA,605647,RxNorm,Branded Drug Comp,Drug
19123117,hydrocortisone 0.02 MG/MG [Nuzon],FALSE,delete,20,20,S,NA,606792,RxNorm,Branded Drug Comp,Drug
19124218,hydrocortisone 10 MG/ML / neomycin 5 MG/ML / polymyxin B 10000 UNT/ML [AK-Spore HC],FALSE,delete,20,20,S,NA,631713,RxNorm,Branded Drug Comp,Drug
19125226,hydrocortisone 0.1 MG/ML [Cortifoam],FALSE,delete,20,20,S,NA,669990,RxNorm,Branded Drug Comp,Drug
19125539,bacitracin 0.4 UNT/MG / hydrocortisone 0.01 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG [AK-Spore HC Ointment],FALSE,delete,20,20,S,NA,688661,RxNorm,Branded Drug Comp,Drug
19125543,bacitracin 0.4 UNT/MG / hydrocortisone 0.01 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 5 UNT/MG [Cortisporin Ointment],FALSE,delete,20,20,S,NA,688702,RxNorm,Branded Drug Comp,Drug
19125545,bacitracin 0.4 UNT/MG / hydrocortisone 0.01 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG [Cortomycin Ointment],FALSE,delete,20,20,S,NA,688706,RxNorm,Branded Drug Comp,Drug
19125771,hydrocortisone 20 MG/ML / iodoquinol 10 MG/ML [Lodocortisone],FALSE,delete,20,20,S,NA,701126,RxNorm,Branded Drug Comp,Drug
19126326,hydrocortisone 0.02 MG/MG / iodoquinol 0.01 MG/MG [Lodocort],FALSE,delete,20,20,S,NA,704945,RxNorm,Branded Drug Comp,Drug
19126580,hydrocortisone 25 MG/ML [Proctocream],FALSE,delete,20,20,S,NA,706542,RxNorm,Branded Drug Comp,Drug
19126788,hydrocortisone 10 MG/ML [Gynecort],FALSE,delete,20,20,S,NA,707791,RxNorm,Branded Drug Comp,Drug
19129476,hydrocortisone 10 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Oticin HC],FALSE,delete,20,20,S,NA,763093,RxNorm,Branded Drug Comp,Drug
19129988,hydrocortisone 0.01 MG/MG [Corticool],FALSE,delete,20,20,S,NA,795065,RxNorm,Branded Drug Comp,Drug
19132093,hydrocortisone 25 MG/ML [Hydrocortone],TRUE,NA,20,20,S,NA,806525,RxNorm,Branded Drug Comp,Drug
19132094,hydrocortisone 25 MG/ML Injectable Suspension [Hydrocortone],TRUE,NA,20,20,S,NA,806527,RxNorm,Branded Drug,Drug
19132476,hydrocortisone 0.01 MG/MG [Xebcort],FALSE,delete,20,20,S,NA,808351,RxNorm,Branded Drug Comp,Drug
19133287,hydrocortisone acetate 10 MG/ML,TRUE,NA,20,20,S,NA,828360,RxNorm,Clinical Drug Comp,Drug
19133538,hydrocortisone 20 MG/ML [Scalacort],TRUE,NA,20,20,S,NA,830759,RxNorm,Branded Drug Comp,Drug
19133827,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Epifoam],FALSE,delete,20,20,S,NA,833508,RxNorm,Branded Drug Comp,Drug
19135618,hydrocortisone 2.5 MG/ML [Balneol Cleanser],FALSE,delete,20,20,S,NA,849545,RxNorm,Branded Drug Comp,Drug
35602897,hydrocortisone acetate 25 MG [Hemmorex],FALSE,delete,20,20,S,NA,1674194,RxNorm,Branded Drug Comp,Drug
35602901,hydrocortisone acetate 30 MG [Hemmorex],FALSE,delete,20,20,S,NA,1674199,RxNorm,Branded Drug Comp,Drug
35604728,hydrocortisone 1000 MG,TRUE,NA,20,20,S,NA,1738584,RxNorm,Clinical Drug Comp,Drug
35604729,hydrocortisone Injection,TRUE,NA,20,20,S,NA,1738585,RxNorm,Clinical Drug Form,Drug
35604730,hydrocortisone 1000 MG Injection,TRUE,NA,94,91,S,NA,1738586,RxNorm,Clinical Drug,Drug
35604731,hydrocortisone 1000 MG [Solu-Cortef],TRUE,NA,20,20,S,NA,1738587,RxNorm,Branded Drug Comp,Drug
35604732,hydrocortisone Injection [Solu-Cortef],TRUE,NA,20,20,S,NA,1738588,RxNorm,Branded Drug Form,Drug
35604733,hydrocortisone 1000 MG Injection [Solu-Cortef],TRUE,NA,30,20,S,NA,1738589,RxNorm,Branded Drug,Drug
35604734,hydrocortisone 250 MG Injection,TRUE,NA,3292,1221,S,NA,1738590,RxNorm,Clinical Drug,Drug
35604735,hydrocortisone 250 MG [Solu-Cortef],TRUE,NA,20,20,S,NA,1738591,RxNorm,Branded Drug Comp,Drug
35604736,hydrocortisone 250 MG Injection [Solu-Cortef],TRUE,NA,2014,941,S,NA,1738592,RxNorm,Branded Drug,Drug
35604737,hydrocortisone 500 MG,TRUE,NA,20,20,S,NA,1738593,RxNorm,Clinical Drug Comp,Drug
35604738,hydrocortisone 500 MG Injection,TRUE,NA,127,81,S,NA,1738594,RxNorm,Clinical Drug,Drug
35604739,hydrocortisone 500 MG [Solu-Cortef],TRUE,NA,20,20,S,NA,1738595,RxNorm,Branded Drug Comp,Drug
35604740,hydrocortisone 500 MG Injection [Solu-Cortef],TRUE,NA,76,57,S,NA,1738596,RxNorm,Branded Drug,Drug
35604741,hydrocortisone 100 MG,TRUE,NA,20,20,S,NA,1738598,RxNorm,Clinical Drug Comp,Drug
35604742,hydrocortisone 100 MG [Solu-Cortef],TRUE,NA,20,20,S,NA,1738600,RxNorm,Branded Drug Comp,Drug
35604743,hydrocortisone 100 MG [A-Hydrocort],TRUE,NA,20,20,S,NA,1738602,RxNorm,Branded Drug Comp,Drug
35604744,hydrocortisone Injection [A-Hydrocort],TRUE,NA,20,20,S,NA,1738603,RxNorm,Branded Drug Form,Drug
35605214,hydrocortisone 25 MG/ML [Ala-Cort],TRUE,NA,20,20,S,NA,1729510,RxNorm,Branded Drug Comp,Drug
35605221,hydrocortisone 10 MG/ML [Psoriasin Itch],FALSE,delete,20,20,S,NA,1739868,RxNorm,Branded Drug Comp,Drug
37496942,hydrocortisone 10 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Casporyn HC],FALSE,delete,20,20,S,NA,2201594,RxNorm,Branded Drug Comp,Drug
40049686,hydrocortisone Injectable Solution,TRUE,NA,389,89,S,NA,370648,RxNorm,Clinical Drug Form,Drug
40049688,hydrocortisone Injectable Solution [Efcortesol],TRUE,NA,20,20,S,NA,363566,RxNorm,Branded Drug Form,Drug
40049691,hydrocortisone Injectable Suspension,TRUE,NA,20,20,S,NA,378635,RxNorm,Clinical Drug Form,Drug
40049692,hydrocortisone Injectable Suspension [Hydrocortone Acetate],TRUE,NA,20,20,S,NA,365629,RxNorm,Branded Drug Form,Drug
40049698,hydrocortisone Oral Suspension,TRUE,NA,20,20,S,NA,370647,RxNorm,Clinical Drug Form,Drug
40049699,hydrocortisone Oral Suspension [Cortef],TRUE,NA,20,20,S,NA,365876,RxNorm,Branded Drug Form,Drug
40049700,hydrocortisone Oral Tablet,TRUE,NA,20,20,S,NA,370649,RxNorm,Clinical Drug Form,Drug
40049701,hydrocortisone Oral Tablet [Cortef],TRUE,NA,20,20,S,NA,369183,RxNorm,Branded Drug Form,Drug
40049702,hydrocortisone Oral Tablet [Hydrocortone],TRUE,NA,20,20,S,NA,369182,RxNorm,Branded Drug Form,Drug
40049705,hydrocortisone Paste,FALSE,delete,20,20,S,NA,374384,RxNorm,Clinical Drug Form,Drug
40070430,hydrocortisone Oral Paste [Orabase HCA],FALSE,delete,20,20,S,NA,367443,RxNorm,Branded Drug Form,Drug
40115558,hydrocortisone Oral Paste,FALSE,delete,20,20,S,NA,562299,RxNorm,Clinical Drug Form,Drug
40139039,hydrocortisone Injectable Solution [Hydrocortone Phosphate],TRUE,NA,20,20,S,NA,701824,RxNorm,Branded Drug Form,Drug
40153792,hydrocortisone Injectable Suspension [Hydrocortone],TRUE,NA,20,20,S,NA,806526,RxNorm,Branded Drug Form,Drug
40163009,colistin 3 MG/ML / hydrocortisone 10 MG/ML / neomycin 3.3 MG/ML / thonzonium bromide 0.5 MG/ML [Coly Mycin S],FALSE,delete,20,20,S,NA,854994,RxNorm,Branded Drug Comp,Drug
40163010,colistin 3 MG/ML / hydrocortisone 10 MG/ML / neomycin 3.3 MG/ML / thonzonium bromide 0.5 MG/ML [Cortisporin-TC],FALSE,delete,20,20,S,NA,854996,RxNorm,Branded Drug Comp,Drug
40168005,hydrocortisone 20 MG/ML [Pediaderm HC],FALSE,delete,20,20,S,NA,877492,RxNorm,Branded Drug Comp,Drug
40168724,hydrocortisone 20 MG/ML [Ala-Scalp],FALSE,delete,20,20,S,NA,884075,RxNorm,Branded Drug Comp,Drug
40173027,hydrocortisone 0.005 MG/MG [Excel Pet],FALSE,delete,20,20,S,NA,900413,RxNorm,Branded Drug Comp,Drug
40173039,hydrocortisone 5 MG/ML [Excel Pet],FALSE,delete,20,20,S,NA,900498,RxNorm,Branded Drug Comp,Drug
40173040,hydrocortisone 5 MG/ML [Propet],FALSE,delete,20,20,S,NA,900407,RxNorm,Branded Drug Comp,Drug
40184256,hydrocortisone 2.5 MG/ML [Sentry HC Dermasphere],TRUE,NA,20,20,S,NA,978952,RxNorm,Branded Drug Comp,Drug
40220615,hydrocortisone acetate 20 MG/ML [MiCort-HC],TRUE,NA,20,20,S,NA,1809639,RxNorm,Branded Drug Comp,Drug
40220660,hydrocortisone acetate 25 MG/ML [MiCort-HC],TRUE,NA,20,20,S,NA,1809844,RxNorm,Branded Drug Comp,Drug
40223221,acyclovir 50 MG/ML / hydrocortisone 10 MG/ML [Xerese],FALSE,delete,20,20,S,NA,998424,RxNorm,Branded Drug Comp,Drug
40223870,hydrocortisone 5 MG/ML / miconazole nitrate 20 MG/ML [Fungoid and HC],FALSE,delete,20,20,S,NA,998556,RxNorm,Branded Drug Comp,Drug
40226537,hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML [Peranex],FALSE,delete,20,20,S,NA,1012263,RxNorm,Branded Drug Comp,Drug
40226539,hydrocortisone acetate 2 MG/ML,TRUE,NA,20,20,S,NA,1012361,RxNorm,Clinical Drug Comp,Drug
40226541,hydrocortisone acetate 20 MG/ML,TRUE,NA,20,20,S,NA,1012232,RxNorm,Clinical Drug Comp,Drug
40226547,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML [Ana-Lex],FALSE,delete,20,20,S,NA,1012325,RxNorm,Branded Drug Comp,Drug
40226548,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML [Lidamantle HC],FALSE,delete,20,20,S,NA,1012247,RxNorm,Branded Drug Comp,Drug
40226549,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML [Peranex],FALSE,delete,20,20,S,NA,1012265,RxNorm,Branded Drug Comp,Drug
40226550,hydrocortisone acetate 5 MG/ML,TRUE,NA,20,20,S,NA,1012234,RxNorm,Clinical Drug Comp,Drug
40226561,hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML [Anamantle HC],TRUE,NA,20,20,S,NA,1012573,RxNorm,Branded Drug Comp,Drug
40226562,hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML [Lidamantle HC],FALSE,delete,20,20,S,NA,1012620,RxNorm,Branded Drug Comp,Drug
40226563,hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML [Lidazone],FALSE,delete,20,20,S,NA,1012347,RxNorm,Branded Drug Comp,Drug
40226564,hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML [Senatec HC],FALSE,delete,20,20,S,NA,1012610,RxNorm,Branded Drug Comp,Drug
40226628,hydrocortisone acetate 0.00275 MG/MG,FALSE,delete,20,20,S,NA,1012215,RxNorm,Clinical Drug Comp,Drug
40226630,hydrocortisone acetate 0.0055 MG/MG,FALSE,delete,20,20,S,NA,1012219,RxNorm,Clinical Drug Comp,Drug
40226633,hydrocortisone acetate 0.0055 MG/MG / lidocaine hydrochloride 0.028 MG/MG [RectaGel],FALSE,delete,20,20,S,NA,1012310,RxNorm,Branded Drug Comp,Drug
40226634,hydrocortisone acetate 0.01 MG/MG,FALSE,delete,20,20,S,NA,1013097,RxNorm,Clinical Drug Comp,Drug
40226638,hydrocortisone acetate 0.025 MG/MG,FALSE,delete,20,20,S,NA,1012222,RxNorm,Clinical Drug Comp,Drug
40226642,hydrocortisone acetate 0.025 MG/MG / lidocaine hydrochloride 0.03 MG/MG [Anamantle HC],FALSE,delete,20,20,S,NA,1012242,RxNorm,Branded Drug Comp,Drug
40226643,hydrocortisone acetate 0.025 MG/MG / lidocaine hydrochloride 0.03 MG/MG [Lidocort],FALSE,delete,20,20,S,NA,1012566,RxNorm,Branded Drug Comp,Drug
40226649,hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML [Anamantle HC],FALSE,delete,20,20,S,NA,1012568,RxNorm,Branded Drug Comp,Drug
40228300,hydrocortisone acetate 50 MG/ML,FALSE,delete,20,20,S,NA,1037327,RxNorm,Clinical Drug Comp,Drug
40228301,hydrocortisone acetate 50 MG/ML Injectable Suspension,TRUE,NA,20,20,S,NA,1037328,RxNorm,Clinical Drug,Drug
40228302,hydrocortisone acetate 50 MG/ML Injectable Suspension [Hydrocortone Acetate],TRUE,NA,20,20,S,NA,1037330,RxNorm,Branded Drug,Drug
40228303,hydrocortisone acetate 50 MG/ML [Hydrocortone Acetate],TRUE,NA,20,20,S,NA,1037329,RxNorm,Branded Drug Comp,Drug
40228390,hydrocortisone sodium phosphate 50 MG/ML,TRUE,NA,20,20,S,NA,1037337,RxNorm,Clinical Drug Comp,Drug
40228391,hydrocortisone sodium phosphate 50 MG/ML Injectable Solution,TRUE,NA,912,314,S,NA,1037338,RxNorm,Clinical Drug,Drug
40228392,hydrocortisone sodium phosphate 50 MG/ML Injectable Solution [Hydrocortone Phosphate],TRUE,NA,20,20,S,NA,1037340,RxNorm,Branded Drug,Drug
40228393,hydrocortisone sodium phosphate 50 MG/ML [Hydrocortone Phosphate],TRUE,NA,20,20,S,NA,1037339,RxNorm,Branded Drug Comp,Drug
40230688,hydrocortisone acetate 10 MG/ML [Vagisil Satin],TRUE,NA,20,20,S,NA,1039351,RxNorm,Branded Drug Comp,Drug
40230690,hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML [Rectacreme],FALSE,delete,20,20,S,NA,1045563,RxNorm,Branded Drug Comp,Drug
40231132,hydrocortisone 10 MG/ML [Beta-HC],FALSE,delete,20,20,S,NA,1043072,RxNorm,Branded Drug Comp,Drug
40231134,hydrocortisone 10 MG/ML [Maximum-H],FALSE,delete,20,20,S,NA,1039921,RxNorm,Branded Drug Comp,Drug
40231136,hydrocortisone 10 MG/ML [Scalpicin Itch Relief],FALSE,delete,20,20,S,NA,1039271,RxNorm,Branded Drug Comp,Drug
40232617,hydrocortisone 10 MG/ML [Keratol HC],FALSE,delete,20,20,S,NA,1050229,RxNorm,Branded Drug Comp,Drug
40234558,hydrocortisone 10 MG/ML [Hydroskin],FALSE,delete,20,20,S,NA,1086948,RxNorm,Branded Drug Comp,Drug
40237061,hydrocortisone acetate 23.5 MG/ML,FALSE,delete,20,20,S,NA,1094442,RxNorm,Clinical Drug Comp,Drug
40237064,hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML [Z-Pram],FALSE,delete,20,20,S,NA,1094445,RxNorm,Branded Drug Comp,Drug
40239745,chlorcyclizine hydrochloride 20 MG/ML / hydrocortisone acetate 5 MG/ML [Mantadil],FALSE,delete,20,20,S,NA,1113059,RxNorm,Branded Drug Comp,Drug
40240652,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [PramCort],FALSE,delete,20,20,S,NA,1116501,RxNorm,Branded Drug Comp,Drug
40240653,hydrocortisone acetate 18.5 MG/ML,FALSE,delete,20,20,S,NA,1114852,RxNorm,Clinical Drug Comp,Drug
40240656,hydrocortisone acetate 18.5 MG/ML / pramoxine hydrochloride 11.5 MG/ML [Procort 1.85/1.15],FALSE,delete,20,20,S,NA,1115728,RxNorm,Branded Drug Comp,Drug
40241221,bacitracin zinc 0.4 UNT/MG / hydrocortisone acetate 0.01 MG/MG / neomycin sulfate 0.0035 MG/MG / polymyxin B sulfate 10 UNT/MG [Neo-Polycin HC],FALSE,delete,20,20,S,NA,1116152,RxNorm,Branded Drug Comp,Drug
40243304,aloe polysaccharide 0.01 MG/MG / hydrocortisone acetate 0.02 MG/MG / iodoquinol 0.01 MG/MG [Alcortin A],FALSE,delete,20,20,S,NA,1191377,RxNorm,Branded Drug Comp,Drug
40243744,hydrocortisone acetate 0.02 MG/MG,FALSE,delete,20,20,S,NA,1191372,RxNorm,Clinical Drug Comp,Drug
40243943,hydrocortisone 10 MG/ML [Monistat Itch Relief],FALSE,delete,20,20,S,NA,1190615,RxNorm,Branded Drug Comp,Drug
40243957,hydrocortisone 0.01 MG/MG [Dermol HC],FALSE,delete,20,20,S,NA,1189832,RxNorm,Branded Drug Comp,Drug
40243959,hydrocortisone 0.02 MG/MG / iodoquinol 0.01 MG/MG [Alcortin],FALSE,delete,20,20,S,NA,1191412,RxNorm,Branded Drug Comp,Drug
42543959,hydrocortisone 10 MG/ML / ketoconazole 1.5 MG/ML [Malacetic],FALSE,delete,20,20,S,NA,2003647,RxNorm,Branded Drug Comp,Drug
42629025,hydrocortisone 7.5 MG/ML,FALSE,delete,20,20,S,NA,1792288,RxNorm,Clinical Drug Comp,Drug
42629545,hydrocortisone 25 MG/ML [Procto-Med],FALSE,delete,20,20,S,NA,1790681,RxNorm,Branded Drug Comp,Drug
42705177,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Enzone],TRUE,NA,20,20,S,NA,1233612,RxNorm,Branded Drug Comp,Drug
42705230,hydrocortisone acetate 0.01 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Pramosone],FALSE,delete,20,20,S,NA,1234319,RxNorm,Branded Drug Comp,Drug
42705234,hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Pramosone],FALSE,delete,20,20,S,NA,1234335,RxNorm,Branded Drug Comp,Drug
42705245,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone],FALSE,delete,20,20,S,NA,1234394,RxNorm,Branded Drug Comp,Drug
42705263,hydrocortisone acetate 25 MG/ML,TRUE,NA,20,20,S,NA,1234505,RxNorm,Clinical Drug Comp,Drug
42705264,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone],FALSE,delete,20,20,S,NA,1234507,RxNorm,Branded Drug Comp,Drug
42705423,hydrocortisone acetate 0.01 MG/MG [Biocorneum],FALSE,delete,20,20,S,NA,1235744,RxNorm,Branded Drug Comp,Drug
42706151,hydrocortisone aceponate 1.11 MG/ML,FALSE,delete,20,20,S,NA,1245240,RxNorm,Clinical Drug Comp,Drug
42706833,hydrocortisone acetate 10 MG/ML [Carmol HC],TRUE,NA,20,20,S,NA,1250485,RxNorm,Branded Drug Comp,Drug
42706834,hydrocortisone acetate 10 MG/ML [Corticaine],TRUE,NA,20,20,S,NA,1250487,RxNorm,Branded Drug Comp,Drug
42706835,hydrocortisone acetate 5 MG/ML [Corticaine],TRUE,NA,20,20,S,NA,1250491,RxNorm,Branded Drug Comp,Drug
42706836,hydrocortisone acetate 10 MG/ML [Hycort],TRUE,NA,20,20,S,NA,1250493,RxNorm,Branded Drug Comp,Drug
42799483,clioquinol 30 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [1 Plus 1 F],FALSE,delete,20,20,S,NA,1293641,RxNorm,Branded Drug Comp,Drug
42799746,hydrocortisone 25 MG/ML [Proctosol],FALSE,delete,20,20,S,NA,1291377,RxNorm,Branded Drug Comp,Drug
42799748,hydrocortisone 5 MG/ML [Cortef],TRUE,NA,20,20,S,NA,1294110,RxNorm,Branded Drug Comp,Drug
42799766,hydrocortisone 0.005 MG/MG [Cortaid],FALSE,delete,20,20,S,NA,1294114,RxNorm,Branded Drug Comp,Drug
42800104,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Cortane-B],FALSE,delete,20,20,S,NA,1293875,RxNorm,Branded Drug Comp,Drug
42800105,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Cortic],FALSE,delete,20,20,S,NA,1294243,RxNorm,Branded Drug Comp,Drug
42800106,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Exotic-HC],FALSE,delete,20,20,S,NA,1294245,RxNorm,Branded Drug Comp,Drug
42800107,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Oticin HC Ear Drops],FALSE,delete,20,20,S,NA,1294247,RxNorm,Branded Drug Comp,Drug
42800108,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Otirx],FALSE,delete,20,20,S,NA,1294363,RxNorm,Branded Drug Comp,Drug
42800109,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Otomax HC],FALSE,delete,20,20,S,NA,1294254,RxNorm,Branded Drug Comp,Drug
42800110,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Tri-Otic],FALSE,delete,20,20,S,NA,1294263,RxNorm,Branded Drug Comp,Drug
42800111,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Zotane HC],FALSE,delete,20,20,S,NA,1294265,RxNorm,Branded Drug Comp,Drug
42800112,chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Zoto-HC],FALSE,delete,20,20,S,NA,1293892,RxNorm,Branded Drug Comp,Drug
42800171,hydrocortisone acetate 23.5 MG/ML / pramoxine hydrochloride 10 MG/ML [ZyPram],FALSE,delete,20,20,S,NA,1293747,RxNorm,Branded Drug Comp,Drug
42800172,hydrocortisone acetate 25 MG,TRUE,NA,20,20,S,NA,1291081,RxNorm,Clinical Drug Comp,Drug
42800179,hydrocortisone acetate 25 MG [Anucort-HC],FALSE,delete,20,20,S,NA,1291100,RxNorm,Branded Drug Comp,Drug
42800180,hydrocortisone acetate 25 MG [Anusol HC],FALSE,delete,20,20,S,NA,1291102,RxNorm,Branded Drug Comp,Drug
42800181,hydrocortisone acetate 25 MG [Cort-Dome],FALSE,delete,20,20,S,NA,1291289,RxNorm,Branded Drug Comp,Drug
42800182,hydrocortisone acetate 25 MG [Hemril],FALSE,delete,20,20,S,NA,1291373,RxNorm,Branded Drug Comp,Drug
42800183,hydrocortisone acetate 25 MG [Proctosol],FALSE,delete,20,20,S,NA,1291381,RxNorm,Branded Drug Comp,Drug
42800185,hydrocortisone acetate 30 MG,TRUE,NA,20,20,S,NA,1291084,RxNorm,Clinical Drug Comp,Drug
42800191,hydrocortisone acetate 30 MG [Encort],FALSE,delete,20,20,S,NA,1291273,RxNorm,Branded Drug Comp,Drug
42800192,hydrocortisone acetate 30 MG [Hemril],FALSE,delete,20,20,S,NA,1291087,RxNorm,Branded Drug Comp,Drug
42800193,hydrocortisone acetate 30 MG [Proctocort],FALSE,delete,20,20,S,NA,1291091,RxNorm,Branded Drug Comp,Drug
42800194,hydrocortisone acetate 30 MG [Proctosert HC],FALSE,delete,20,20,S,NA,1291095,RxNorm,Branded Drug Comp,Drug
42800218,hydrocortisone acetate 0.005 MG/MG,FALSE,delete,20,20,S,NA,1294011,RxNorm,Clinical Drug Comp,Drug
42800224,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Hydropramox],FALSE,delete,20,20,S,NA,1293655,RxNorm,Branded Drug Comp,Drug
42800225,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Novacort],FALSE,delete,20,20,S,NA,1293728,RxNorm,Branded Drug Comp,Drug
42800230,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [ProctoCream-HC],FALSE,delete,20,20,S,NA,1293730,RxNorm,Branded Drug Comp,Drug
42800727,diphenhydramine hydrochloride 5 MG/ML / hydrocortisone 5 MG/ML [HC Derma-Pax],FALSE,delete,20,20,S,NA,1297951,RxNorm,Branded Drug Comp,Drug
42900501,hydrocortisone acetate 5 MG/ML [Rhulicort],FALSE,delete,20,20,S,NA,1310642,RxNorm,Branded Drug Comp,Drug
42901134,hydrocortisone 10 MG/ML [Kera-HC],FALSE,delete,20,20,S,NA,1314929,RxNorm,Branded Drug Comp,Drug
42901550,hydrocortisone acetate 23 MG/ML,FALSE,delete,20,20,S,NA,1359149,RxNorm,Clinical Drug Comp,Drug
43011452,hydrocortisone acetate 10 MG/ML [U-Cort],FALSE,delete,20,20,S,NA,1360948,RxNorm,Branded Drug Comp,Drug
43011453,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Analpram HC],FALSE,delete,20,20,S,NA,1360950,RxNorm,Branded Drug Comp,Drug
43011454,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML [Analpram HC],FALSE,delete,20,20,S,NA,1360955,RxNorm,Branded Drug Comp,Drug
43013655,hydrocortisone butyrate 0.001 MG/MG,FALSE,delete,20,20,S,NA,1370757,RxNorm,Clinical Drug Comp,Drug
43013658,hydrocortisone butyrate 0.001 MG/MG [Locoid],FALSE,delete,20,20,S,NA,1370759,RxNorm,Branded Drug Comp,Drug
43013659,hydrocortisone butyrate 1 MG/ML,FALSE,delete,20,20,S,NA,1370762,RxNorm,Clinical Drug Comp,Drug
43013666,hydrocortisone butyrate 1 MG/ML [Locoid],FALSE,delete,20,20,S,NA,1370764,RxNorm,Branded Drug Comp,Drug
43014077,hydrocortisone probutate 1 MG/ML,FALSE,delete,20,20,S,NA,1370745,RxNorm,Clinical Drug Comp,Drug
