"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Heart failure with reduced ejection fraction due to myocarditis","703274008",45766166,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-07-31
"Valvular cardiomyopathy","471858004",43020654,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure","194781004",439694,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cardiac insufficiency during AND/OR resulting from a procedure","89819002",4233224,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy due to rheumatoid arthritis","21430002",4060405,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Primary endomyocardial fibrosis restrictive cardiomyopathy","42099002",4172641,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy due to myotonic dystrophy","2816000",4101863,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Fatal infantile mitochondrial cardiomyopathy","472319004",43020669,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Neonatal cardiac failure","276514007",4172864,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Danon disease","419097006",4167868,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-01-31
"Left heart failure","85232009",439846,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy secondary to alcohol","83521008",318773,"Condition","SNOMED","Disorder",NA,"D",2022-07-31,2002-01-31
"Legal abortion complicated by cardiac failure","1010444007",605117,"Condition","SNOMED","Disorder",NA,"U",2022-05-31,2021-01-31
"Cardiomyopathy due to diphtheria","1086051000119107",46269894,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Dilated cardiomyopathy due to phytanic acid storage disease","11104006",4006792,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Low output heart failure due to and following Fontan operation","871617000",3656094,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Heart failure with mid range ejection fraction","788950000",37311948,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Hypertrophic cardiomyopathy","233873004",4124693,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy due to neuromuscular disorder","79152002",4195417,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Restrictive cardiomyopathy","415295002",4190773,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2005-01-31
"Dystrophic cardiomyopathy","195032004",4108239,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Malignant hypertensive heart disease with congestive heart failure","83105008",316994,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Decompensated chronic heart failure","424404003",4311437,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-01-31
"Transthyretin related familial amyloid cardiomyopathy","715655000",37396000,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-07-31
"Tropical endomyocardial fibrosis","715626008",37398931,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-07-31
"Right heart failure secondary to left heart failure","44313006",4195785,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatic cardiomyopathy","789037005",37312596,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Maternally inherited cardiomyopathy and hearing loss syndrome","724173009",37119055,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Restrictive cardiomyopathy without endomyocardial fibrosis","233877003",4119592,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Maternally inherited mitochondrial cardiomyopathy and myopathy","472320005",43021906,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Neonatal cardiac failure due to pulmonary overperfusion","724550005",37110330,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Restrictive cardiomyopathy secondary to infiltrations","15544002",4048268,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Congestive heart failure","42343007",319835,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Fetal heart failure","462172006",43021735,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Cardiomyopathy in Friedreich's ataxia","195030007",4111569,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Heart failure exacerbated by Sotalol","12610001000004104",3184320,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Cor pulmonale","83291003",4307356,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy due to familial storage disease","60514000",4245506,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy due to glycogen storage disease","58911001",4243983,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Nonischemic congestive cardiomyopathy","111000119104",42872390,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-07-31
"Acute heart failure co-occurrent with normal ejection fraction","7421000175106",764877,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-09-01
"Biventricular congestive heart failure","92506005",4242669,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy caused by drug","72972005",4218771,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cardiomyopathy due to mucopolysaccharidosis","195027000",4108237,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Secondary restrictive cardiomyopathy","415509000",4217551,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2005-01-31
"Chronic right-sided congestive heart failure","66989003",4284562,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Fetal cardiomyopathy","472323007",43020781,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Post-myocarditic cardiomyopathy","233875006",4121474,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute on chronic combined systolic and diastolic heart failure","153951000119103",44782733,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Heart failure with normal ejection fraction","446221000",40486933,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2011-01-31
"Acute systolic heart failure","443254009",40480603,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2010-01-31
"Fetal heart failure with redistribution of cardiac output","462175008",43021736,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Keshan disease","46939000",4264027,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic right-sided heart failure","10335000",4014159,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Postvalvulotomy syndrome","33644002",4141124,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency","771513008",36675178,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Restrictive cardiomyopathy secondary to glycogen storage disease","64615000",4273369,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hypertrophic obstructive cardiomyopathy","45227007",316428,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy with connective tissue disorder","413994008",4185450,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2005-01-31
"Hypertrophy of septomarginal trabeculation","406428006",4235995,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2004-01-31
"Cardiac glycogenosis","195025008",4111421,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Primary familial hypertrophic cardiomyopathy","83978005",4222765,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Primary eosinophilic endomyocardial restrictive cardiomyopathy","33258008",4141588,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic heart failure","48447003",444031,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy due to nutritional deficiency","84733009",4224935,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Postpartum cardiomyopathy","62377009",312383,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dilated cardiomyopathy due to sarcoidosis","6022005",4247261,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diastolic heart failure stage D","120881000119106",43021841,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Wooly hair and palmoplantar keratoderma with dilated cardiomyopathy syndrome","719835006",36714549,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Hypertrophic cardiomyopathy due to neuromuscular disorder","890120009",619075,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Thyrotoxic cardiomyopathy","1137377003",605666,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Primary cardiomyopathy","89461002",4232495,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Symptomatic congestive heart failure","698594003",44784442,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
