"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Metastatic malignant neoplasm to areola of male breast","94177007",4311636,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis from malignant tumor of prostate","314994000",4196262,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to muscle of thorax","94429001",4313797,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to skin of upper limb","94577003",4314360,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to rectovesical septum","94512001",4313925,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to infraclavicular lymph nodes","94338000",4312020,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to heart","94327000",4247967,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to lip","94380001",4313789,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to inner aspect of lip","94341009",4248058,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to upper limb","94654006",4314073,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to commissure of lip","94261000",4312943,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to bone of lower limb","94219006",4312279,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to frontal lobe","94309003",4312014,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to soft palate","94581003",4311339,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving left fallopian tube by separate metastasis from uterus","369545008",4289516,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to dorsal surface of tongue","94273000",4312295,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to soft tissues of upper limb","94596004",4314480,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to false vocal cord","94296000",4312302,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving right ovary by separate metastasis from left ovary","369570008",4281161,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to middle lobe of right lung","94523002",4315673,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to skin of thigh","94573004",4314357,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to lateral wall of nasopharynx","94372008",4312027,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to skin of perineum","94568005",4313936,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving left broad ligament by metastasis from ovary","369538008",4281034,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Leukemic infiltration of skin (chronic T-cell lymphocytic leukemia)","404122003",4297353,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Metastatic malignant neoplasm to soft tissues of pelvis","94591009",4314478,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant lymphoma, NOS, of renal pelvis","9590/3-C65.9",36560170,"Condition","ICDO3","ICDO Condition","S",NA,2099-12-31,2015-09-18
"Metastatic malignant neoplasm to maxilla","94405008",4312548,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to blood vessel of inguinal region","94198007",4246358,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to apex of urinary bladder","359782004",4230394,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to gallbladder","94312000",4313079,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis from malignant tumor of lung","315006004",4201621,"Condition","SNOMED","Disorder",NA,"U",2022-09-30,2002-01-31
"Metastatic malignant neoplasm to ovary","94455000",199752,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to retropharyngeal lymph nodes","94520004",4314341,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis to retroperitoneum of unknown primary","285617006",4116577,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Secondary malignant neoplasm of sacral lymph nodes","1090171000000108",35610156,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2018-04-01
"Metastatic malignant neoplasm to soft tissues of trunk","94595000",4314047,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to hard palate","94324007",4247966,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis to nervous system and eye","255123005",4116348,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Mediastinal pleura involved by direct extension of malignant neoplasm","384965002",4294473,"Condition","SNOMED","Clinical Finding","S",NA,2099-12-31,2003-01-31
"Metastasis to colon of unknown primary","285611007",4110013,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to anterior wall of urinary bladder","94171008",4312149,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis to liver of unknown primary","285613005",4110014,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to upper outer quadrant of female breast","94655007",4314189,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to testis","94623007",4311348,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis to brain of unknown primary","285641009",4112780,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to rectouterine pouch","94510009",4314339,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to sacrococcygeal region","94526005",4311327,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to unknown site","274088005",4158910,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to female genital organ","94298004",201240,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis from malignant tumor of tongue","315009006",4196267,"Condition","SNOMED","Disorder",NA,"U",2022-09-30,2002-01-31
"Metastasis to rectum of unknown primary","285612000",4112773,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic neoplasm of left basal ganglion","19090001000004101",765459,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2015-09-01
"Metastatic malignant neoplasm to body of penis","94213007",4246369,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to vermilion border of upper lip","94675003",4314194,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to retroperitoneum and peritoneum","188445006",196925,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to epididymis and vas deferens","188471005",4096952,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to colon","94260004",4311765,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Squamous cell carcinoma metastatic to pleura","91181000119105",764956,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2016-03-01
"Metastatic malignant neoplasm to perirenal tissue","94485005",4248200,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving bladder by separate metastasis from fallopian tube","369477008",4281017,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Malignant tumor involving left ovary by separate metastasis from fallopian tube","369561005",4281037,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Perivesical fat involved by direct extension of malignant neoplasm","397227007",4264865,"Condition","SNOMED","Clinical Finding","S",NA,2099-12-31,2003-07-31
"Metastatic malignant neoplasm to vagina","94668004",4313225,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Secondary malignant neoplasm of liver and intrahepatic bile duct","813671000000107",44806773,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2012-04-01
"Malignant tumor involving left fallopian tube by separate metastasis from uterine cervix","369610009",4182921,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to nipple of female breast","94443006",4248184,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving uterine corpus by direct extension from ovary","369494005",4289383,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to phalanx of hand","94487002",4313919,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to posterior wall of nasopharynx","94498001",4311212,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to anus","94172001",4312703,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Secondary malignant neoplasm of diaphragmatic lymph nodes","1090161000000101",35610155,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2018-04-01
"Malignant neoplasm involving urinary bladder by direct extension from ovary","369471009",4280900,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Secondary undifferentiated large cell malignant neoplasm of kidney","108201000119105",759974,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2017-09-01
"Metastatic malignant neoplasm to temporal lobe","94622002",4314061,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to tibial lymph nodes","94636007",4314489,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving seminal vesicle by direct extension from bladder","369489005",4289099,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic adenocarcinoma to pleura","91191000119108",600834,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Secondary malignant neoplasm of internal iliac lymph nodes","1090221000000100",35610162,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2018-04-01
"Metastasis from malignant tumor of skin","314988008",4200894,"Condition","SNOMED","Disorder",NA,"U",2022-09-30,2002-01-31
"Malignant tumor involving rectum by separate metastasis from endometrium","369455009",4289248,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Malignant tumor involving vagina by direct extension from ovary","369512008",4283747,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Malignant neoplasm involving urinary bladder by direct extension from vagina","369475000",4289376,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to blood vessel of head","94196006",4246356,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to blood vessel of neck","94201002",4312165,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving right fallopian tube by separate metastasis from uterine cervix","369556008",4281035,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic adenocarcinoma right femur","21440001000004105",3185886,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Metastatic malignant neoplasm to upper inner quadrant of female breast","94653000",4314072,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to blood vessel of axilla","94189009",4312152,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant neoplasm involving urinary bladder by direct extension from endometrium","369469009",4280899,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to right breast","12241071000119106",602332,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Metastatic malignant neoplasm to vulva","94681006",4313226,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to axillary lymph nodes","94181007",442252,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to male breast","94401004",442178,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to blood vessel","94211009",4312276,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic squamous cell carcinoma to right kidney","15958301000119109",608943,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Metastatic malignant neoplasm to upper respiratory tract","94656008",4314190,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis to lymph node of unknown primary","285644001",4112491,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastasis to heart of unknown primary","285606005",4112771,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Malignant tumor involving vulva by direct extension from vagina","369587005",4283887,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to nasal cavity","94436000",4248183,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to cranial nerve","94266005",4312946,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to brain","94225005",4246451,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to obturator lymph nodes","94446003",4312558,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Thyroid cancer metastatic to bone","424887002",4312667,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2007-01-31
"Metastatic malignant neoplasm to blood vessel of toe","94208008",4311759,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to left adrenal gland","353721000119100",601143,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Metastatic malignant neoplasm to brain stem","94224009",4312280,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to broad ligament","94226006",4312824,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to breast","145501000119108",603292,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Rete testis involved by direct extension of malignant neoplasm","396773000",4245610,"Condition","SNOMED","Clinical Finding","S",NA,2099-12-31,2003-07-31
"Malignant tumor involving vulva by separate metastasis from ovary","369590004",4183335,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to pectoral axillary lymph nodes","94477001",4248198,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to trunk","94649002",4314071,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to pisiform bone of hand","94490008",4312564,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to skin of upper arm","449631002",42709759,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2012-01-31
"Metastatic collecting duct carcinoma","459411000124109",36684950,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2018-09-01
"Metastatic malignant neoplasm to uterine adnexa","94664002",4313223,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic adenocarcinoma to left kidney","15958221000119106",608941,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Metastatic malignant neoplasm to trachea","94641004",4313217,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Pericarditis secondary to tumor metastatic to pericardium","40312006",4222722,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to tonsillar pillar","94640003",4314490,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to skin of finger","94555002",4315685,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Secondary malignant neoplasm of circumflex iliac lymph nodes","1090211000000106",35610160,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2018-04-01
"Malignant tumor involving an organ by direct extension from vagina","369601001",4183338,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bilateral metastatic malignant melanoma to kidneys","15958701000119105",608946,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Metastatic neuroendocrine tumor of abdominal wall","22300001000004106",3192209,"Observation","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Metastatic disseminated retinitis AND retinochoroiditis","61517002",432631,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Malignant tumor involving an organ by separate metastasis from vagina","369609004",4183339,"Condition","SNOMED","Disorder",NA,"U",2022-09-30,2002-01-31
"Malignant tumor involving vagina by separate metastasis from fallopian tube","369583009",4281165,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Tissue structures invaded by direct extension of excised primary malignant neoplasm","911750121000004106",3186711,"Observation","Nebraska Lexicon","Observable Entity","S",NA,2099-12-31,2018-01-25
"Leukemic reticuloendotheliosis of intrathoracic lymph nodes","93146001",442095,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Malignant tumor involving left broad ligament by direct extension from ovary","369537003",4289685,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to coccygeal body","94258001",4247944,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving rectum by separate metastasis from vagina","369461007",4289095,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to scrotum","94531007",4314345,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis from malignant melanoma of skin","314987003",4200893,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastasis from malignant tumor of bladder","314995004",4196263,"Condition","SNOMED","Disorder",NA,"U",2022-09-30,2002-01-31
"Metastatic malignant neoplasm to right lower lobe of lung","94522007",4313926,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to supraclavicular lymph nodes","94614009",4314485,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant neoplasm involving urinary bladder by direct extension from uterine cervix","369473007",4289097,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to pancreatic duct","94460001",4315550,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving right fallopian tube by direct extension from left fallopian tube","369548005",4283755,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to hamate bone","94322006",4312016,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to right ovary","369530001",4281030,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to vallecula","94670008",4314192,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Seminal vesicle involved by direct extension of malignant neoplasm","399471000",4164329,"Condition","SNOMED","Clinical Finding","S",NA,2099-12-31,2003-07-31
"Malignant tumor involving vulva by direct extension from fallopian tube","369508002",4283745,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to base of tongue","94184004",4312705,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic adenocarcinoma to bilateral kidneys","15958181000119103",608940,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Metastatic malignant neoplasm to body of pancreas","94212002",4246368,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to muscle of lower limb","94424006",4248081,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving uterine cervix by separate metastasis from ovary","369501008",4289386,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic adenocarcinoma to skin","91231000119104",608852,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Metastatic malignant neoplasm to axilla","94180008",4312151,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic sarcoma","443144000",40480137,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2010-01-31
"Malignant tumor involving right fallopian tube by separate metastasis from vagina","369558009",4283879,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic squamous cell carcinoma to left lung","15957221000119107",608933,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Metastatic malignant neoplasm to laryngeal aspect of aryepiglottic fold","94366008",4248068,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to cervix uteri","188469005",4091766,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to skin of elbow","94550007",4315681,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Tissue structure invaded not transperitoneally by direct extension of primary malignant neoplasm of colon","3090001000004100",3183723,"Observation","Nebraska Lexicon","Observable Entity","S",NA,2099-12-31,2018-01-25
"Metastatic malignant neoplasm to carpal bone","94240007",4312936,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic renal cell carcinoma","702392008",45773365,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-07-31
"Metastatic malignant neoplasm to skin of wrist","94578008",4315796,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving vagina by direct extension from fallopian tube","369506003",4281021,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to genital organ","145511000119106",608735,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2021-07-31
"Metastatic malignant neoplasm to sphenoid bone","94598003",4314049,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to supraglottis","94616006",4314058,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving rectum by direct extension from uterus","369453002",4289091,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Malignant tumor involving rectum by separate metastasis from fallopian tube","369456005",4283612,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Leukemic infiltration of skin in acute myeloid leukemia","404152006",4300784,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Malignant tumor involving bladder by separate metastasis from ovary","369478003",4283615,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to parotid lymph nodes","94475009",4315659,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to skin of eyelid","94553009",4315683,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis to pleura of unknown primary","285605009",4116575,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to anterior wall of nasopharynx","94170009",4312702,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to trigone of urinary bladder","94647000",4314491,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to labia majora","94361003",4248066,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to muscle of hip","94422005",4312552,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving vulva by separate metastasis from endometrium","369588000",4283888,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to soft tissues","94264008",4312944,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis to uterus of unknown primary","285635002",4112779,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to rectum","94513006",442174,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to middle ear","94413009",4312549,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving uterine cervix by direct extension from ovary","369498008",4281020,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Malignant tumor involving urethra by direct extension from bladder","369465003",4289373,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to urinary bladder","94186002",4312802,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic urothelial carcinoma","458321000124102",36684913,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2018-09-01
"Malignant tumor involving an organ by direct extension from uterus","369600000",4182917,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to upper third of esophagus","94657004",4313220,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to intra-abdominal organs","94348003",4312023,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic adenocarcinoma to bilateral lungs","15956181000119102",36712980,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2017-01-31
"Metastatic malignant neoplasm to bronchus","94233006",4312284,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to body of uterus","94215000",4312277,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to buccal mucosa","94234000",4312285,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis to breast of unknown primary","285634003",4110019,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastasis from malignant tumor of rectum","314997007",4201618,"Condition","SNOMED","Disorder",NA,"U",2022-09-30,2002-01-31
"Metastatic malignant neoplasm to calcaneus","94236003",4312825,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving uterine cervix by separate metastasis from fallopian tube","369500009",4283743,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to alveolar ridge mucosa","94163009",4312040,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to blood vessel of hand","94195005",4312805,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastatic malignant neoplasm to glossopharyngeal nerve","94317006",4312426,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Malignant tumor involving rectum by separate metastasis from prostate","369458006",4289249,"Condition","SNOMED","Disorder",NA,"U",2023-03-31,2002-01-31
"Metastatic malignant neoplasm to pelvic peritoneum","94479003",4313915,"Condition","SNOMED","Disorder",NA,NA,2099-12-31,2002-01-31
"Metastasis from malignant tumor of bone","314990009",4196259,"Condition","SNOMED","Disorder",NA,"U",2022-09-30,2002-01-31
