"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Vasculitis of large artery","724597006",37110368,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Reactive arthritis of sacroiliac joint","201568008",4067057,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Reactive arthritis of joint of knee","201569000",4065483,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Systemic sclerosis with limited cutaneous involvement","298285004",4185187,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid nodule of bilateral ankles","15673441000119106",1245509,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Reactive arthritis of left ankle","16583441000119107",1245871,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-10-01
"Rheumatoid arthritis of right wrist","1073831000119107",36685024,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Spondyloarthritis caused by fungus","1153411004",607428,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Acute systemic lupus erythematosus","403486000",4295179,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Isolated angiitis of central nervous system","230733004",4045752,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Renal vasculitis","95578000",4318842,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Sexually acquired reactive arthritis of multiple sites","201481004",4066957,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Systemic lupus erythematosus with multisystem involvement","239890001",4344400,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Accelerated rheumatoid nodulosis caused by methotrexate","402428008",4297649,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Bilateral rheumatoid arthritis of feet","15686281000119101",37209321,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-07-31
"Sexually acquired reactive arthritis of joint of hip","1290744001",1244741,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Lumbar discitis","202752002",4067311,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Neuropathic spondylopathy","202700003",4067532,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Inflammation of fetal umbilical artery","710944000",46272559,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Granulomatosis with polyangiitis of larynx","232460001",4048502,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Psoriatic dactylitis","239813000",4035742,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Reactive arthritis of joint of hand","104661000119102",1244116,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Reactive arthritis of joint of ankle due to and following dysentery","1290745000",1244742,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Drug-induced lupus erythematosus caused by diphenylhydantoin","61458006",4263547,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Polyarteritis nodosa with single organ involvement","239925001",4343931,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pyogenic infection of lumbosacral intervertebral disc","310521000119105",37171006,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-04-30
"SLE glomerulonephritis syndrome, WHO class I","73286009",4250483,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Polymyalgia rheumatica","65323003",255348,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Seropositive rheumatoid arthritis of joint of right shoulder region","318961000119108",601037,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Arthritis of joint structure of spine caused by Streptococcus","673941000119102",1246675,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Hypomyopathic juvenile dermatomyositis","1144977002",606434,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Non-radiographic axial spondyloarthritis","713777005",37017494,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Viral discitis","1162355001",37160412,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-09-30
"Inflammatory abdominal aortic aneurysm","314186008",4193055,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Seronegative rheumatoid arthritis of right knee joint","319131000119109",601046,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Seronegative rheumatoid arthritis","239792003",4083556,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid nodule of subcutaneous tissue of foot","299421000119107",1246067,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Rheumatoid arthritis - ankle and/or foot","287008006",4117687,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis of distal radioulnar joint","201770001",4115050,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diffuse interstitial rheumatoid disease of lung","10713006",4028118,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis of multiple joints","287006005",4117686,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis of bilateral elbows","15686321000119106",36687002,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-09-01
"Rheumatoid arthritis of left hip","1073721000119103",42534835,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Presenile gangrene","195299000",4111732,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis of temporomandibular joint","427770001",4179536,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-01-31
"Lupus disease of the lung","77753005",4299106,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid necrotizing vasculitis","239943002",4347065,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Reactive arthritis of distal interphalangeal joint of finger","201566007",4065481,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Syphilitic cerebral arteritis","230735006",4048790,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis of bilateral hips","15687841000119108",36687003,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-09-01
"Oligoarticular psoriatic arthritis","1162306005",37160379,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-09-30
"Thoracic discitis","202748002",4068628,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Reactive arthritis after escherichia coli infection","905441000000106",44811659,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-04-01
"Right wrist region seropositive rheumatoid arthritis","318971000119102",601038,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Granulomatosis with polyangiitis","195353004",313223,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Sacrococcygeal discitis","305961000119100",37150958,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-05-31
"Seronegative rheumatoid arthritis of bilateral hands","15691161000119108",37209328,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-03-01
"Reactive arthritis of tibiofibular joint","201570004",4067300,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Systemic lupus erythematosus","55464009",257628,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Spondylosis due to another disorder","86261000119104",764930,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Cerebral arteritis in systemic vasculitis","230731002",4048789,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Thromboarteritis","89135007",4230478,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bilateral seropositive rheumatoid arthritis of knees","15691881000119107",603299,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Necrotizing vasculitis of undetermined etiology","402859003",4294428,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Rheumatoid arthritis of left wrist","1073751000119106",36685020,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Cutaneous atrophy due to rheumatoid arthritis","402431009",4297650,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Reactive arthritis of joint of bilateral hands","16006791000119102",1245765,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Bilateral seropositive rheumatoid arthritis of shoulder regions","15691841000119102",603298,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Primary systemic arteritis","407529009",4253161,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2004-01-31
"Demyelination of central nervous system co-occurrent and due to systemic lupus erythematosus","724781003",37110517,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Rheumatoid arthritis of acromioclavicular joint","201768005",4116149,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Destructive spondylopathy","1153391002",607413,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Rheumatoid arthritis of left ankle","1073681000119109",36685017,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-09-01
"Necrotizing vasculitis secondary to connective tissue disease","402657003",4292533,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Necrotizing cutaneous vasculitis due to childhood type dermatomyositis","870336006",3655859,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Post-genitourinary infection reactive arthritis","267883008",4150308,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bacterial arthritis of vertebral column","116441000119107",760722,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Pediatric onset systemic sclerosis","724603009",37119141,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Rheumatoid arthritis of subtalar joint","201780002",4116446,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid nodule of subcutaneous tissue of left hand","319871000119100",37207813,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-07-31
"Felty's syndrome","57160007",81097,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bilateral seronegative rheumatoid arthritis of feet","15691081000119100",608809,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Axial spondyloarthritis","723116002",36716891,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Rheumatoid arthritis of bilateral glenohumeral joints","15686241000119106",1245533,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Reactive arthritis of joint of bilateral wrist regions","16008231000119108",1245770,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Rheumatoid lung disease","398726004",256197,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Seronegative rheumatoid arthritis of joint of shoulder region","1290768009",1244750,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Ankylosing spondylitis with multisystem involvement","239811003",4035741,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Benign cutaneous periarteritis nodosa","58144006",4240837,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic tophaceous gout of vertebra due to renal impairment","304301000119101",46273508,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Juvenile psoriatic arthritis with psoriasis","239803008",4079734,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gout of vertebra caused by drug","306821000119108",46270460,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Reactive arthritis of lesser metatarsophalangeal joint","201576005",4067554,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bilateral seronegative rheumatoid arthritis of elbow joints","15691121000119103",608810,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Idiopathic dermatomyositis","281358000",4084268,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bilateral rheumatoid arthritis of knees","15687201000119107",37209322,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-07-31
"Reactive arthritis of joint of pelvic wall due to and following dysentery","1290747008",1244744,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Pyogenic infection of cervical intervertebral disc","310491000119108",37171002,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-04-30
"Reactive arthritis of bilateral feet","16011031000119106",1245775,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-10-01
"Post-infective arthropathy in syphilis","201738001",4114429,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Seropositive rheumatoid arthritis of right hip","318941000119109",37207806,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-03-01
"Limited lupus erythematosus","239886003",4344157,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Seropositive rheumatoid arthritis of bilateral hands","15691801000119104",37209329,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-03-01
"Inflammation of intervertebral disc caused by fungus","1153372002",607400,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Rheumatoid arteritis","399923009",4269880,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Rheumatoid arthritis of lesser metatarsophalangeal joint","201784006",4116153,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cutaneous complication of rheumatoid disease","402434001",4299403,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Sexually acquired reactive arthritis of joint of ankle","1290741009",1244738,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Reactive arthritis of bilateral ankles","16015311000119101",1245777,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-10-01
"Bilateral seropositive rheumatoid arthritis of joint of elbows","15692001000119101",603302,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Rheumatoid nodule of bilateral wrists","15673281000119100",1245508,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Reactive arthritis of joint of hip","201567003",4065482,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Retinal arteritis","11255009",4010874,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary endarteritis","76846002",4296039,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Fulminating systemic lupus erythematosus","403487009",4296502,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Chronic gout of vertebra without tophus due to renal impairment","304311000119103",46270428,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Post-infective polyarthritis","422565003",4173925,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-01-31
"Cervical arthritis","387801000",4300489,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-01-31
"Systemic lupus erythematosus encephalitis","95644001",4318863,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis of right knee","1073811000119102",37108591,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Progression of rheumatoid arthritis","OMOP5166178",1340523,"Condition","OMOP Extension","Disorder","S",NA,2099-12-31,2022-05-06
"Rheumatoid arthritis of metacarpophalangeal joint","201772009",4116442,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Reactive arthritis of left foot","1073571000119107",1244135,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-10-01
"Polyangiitis overlap syndrome","239931003",4344169,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Postinfective arthropathy following infection caused by Mycobacterium","870274001",3655814,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Pyogenic infection of cervicothoracic intervertebral disc","310501000119101",37171003,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-04-30
"Rheumatoid arthritis with erosion of joint","735599007",42539550,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Climacteric arthritis of spine","429298008",4179506,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-01-31
"SLE glomerulonephritis syndrome, WHO class III","76521009",4297164,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis - hand joint","287007001",4115161,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Seronegative rheumatoid arthritis of left knee joint","319051000119102",601041,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Rheumatoid arthritis with pneumoconiosis","398640008",4162539,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Infective aortitis","312383007",4194154,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Bilateral rheumatoid nodule of subcutaneous tissue of elbows","15673361000119100",37209311,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-07-31
"Infective discitis","302935008",4120327,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Drug-induced necrotizing vasculitis","402659000",4291294,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Bilateral seropositive rheumatoid arthritis of feet","16050071000119108",609024,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Demyelination of central nervous system co-occurrent and due to Sjogren disease","724782005",37110518,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Reactive arthritis","201736002",40399768,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-07-31
"Vasculitis of mesenteric artery","721664001",36715882,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Rheumatoid arthritis of bilateral ankles","15691721000119102",36687005,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-09-01
"Endarteritis obliterans","302930003",4119145,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid vasculitis","400054000",4271003,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Systemic lupus erythematosus with organ/system involvement","239887007",4344158,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis with nailfold and finger-pulp infarcts","402433007",4297651,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Necrotizing cutaneous vasculitis","402655006",4297824,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Reactive arthritis of joint of multiple sites due to and following dysentery","201504007",4066958,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Right hip joint seronegative rheumatoid arthritis","319121000119106",601045,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Disorder of respiratory system due to microscopic polyangiitis","1144809002",606332,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Scleroderma-associated necrotizing vasculitis","403518009",4296513,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Progression of psoriatic arthritis","OMOP5166175",1340520,"Condition","OMOP Extension","Disorder","S",NA,2099-12-31,2022-05-06
"Granulomatosis with polyangiitis with multisystem involvement","239936008",4344493,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid nodule of subcutaneous tissue of left ankle","1290877006",1244799,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Lung disease with systemic sclerosis","196133001",255304,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Polyarticular psoriatic arthritis","1162295001",37160369,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-09-30
"Post-infective arthritis of joint of hand","423310007",4313176,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-01-31
"Hepatitis C virus-associated cryoglobulinaemic vasculitis","988111000000106",46286609,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-10-01
"Rheumatoid arthritis with rheumatoid lung disease","1162677006",37160562,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-09-30
"Chronic gout of vertebra without tophus caused by drug","306561000119100",46270449,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Rheumatoid arthritis","69896004",80809,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis of shoulder","201766009",4114439,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute rheumatic aortitis","1155919006",607766,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Cerebral arteritis in giant cell arteritis","230732009",4045751,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Seronegative erosive rheumatoid arthritis","1162303002",37160376,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-09-30
"Rheumatoid nodulosis","402426007",4270869,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Juvenile reactive arthritis triad","239808004",4035429,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Reactive arthritis due to and following dysentery","239785008",4079729,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid fibrosing alveolitis","54867000",4184896,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Dermatomyositis with malignant disease","239901009",4344161,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Seronegative rheumatoid arthritis of right hand","319111000119104",37207810,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-03-01
"Seropositive rheumatoid arthritis of left hand","318861000119101",601032,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Post-infective arthritis","239783001",4035610,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Two-level thoracic spondylosis without myelopathy","202667005",4067528,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Circinate vulvovaginitis co-occurrent with reactive arthritis triad","402338004",4221664,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Lumbar arthritis","699302001",44783242,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Seronegative rheumatoid arthritis of joint of right ankle","319091000119107",601044,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Seropositive rheumatoid arthritis of left knee","318881000119105",37207805,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-03-01
"Rheumatoid arthritis of left foot","1073701000119107",36685019,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-09-01
"Listerial cerebral arteritis","186317009",4088222,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Systemic lupus erythematosus in remission","698694005",44784527,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Bilateral seronegative rheumatoid arthritis of wrists","15691321000119101",608812,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Bacterial arthritis of facet joint of thoracic spine","712547007",46273215,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Reactive arthritis of left hip","319541000119105",1246175,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-10-01
"Nonbacterial verrucal endocardiosis","54072008",4203919,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Viral spondyloarthritis","1162331006",37160396,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-09-30
"Post-dysenteric arthropathy","56528004",78830,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Lupus erythematosus of oral mucous membrane","707301001",45768793,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Rheumatoid arthritis of foot","429192004",4179378,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-01-31
"Immunoglobulin G4 related periaortitis","1290776006",1244754,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-11-01
"Systemic lupus erythematosus of childhood","403488004",4301051,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Reactive arthritis of interphalangeal joint of toe","201577001",4065105,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Spondyloarthritis caused by parasite","870281008",3655820,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Rheumatoid arthritis of first metatarsophalangeal joint","201783000",4114441,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid nodule of right knee","319971000119105",1246187,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Psoriatic arthritis with distal interphalangeal joint involvement","239812005",4083682,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pulmonary arteritis","17993000",4077129,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Post-infective arthritis of joint of foot","423515003",4173757,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-01-31
"Limited granulomatosis with polyangiitis","239935007",4344492,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid nodule of ankle","299411000119100",1246066,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Reactive arthritis of bilateral hips","16010151000119108",1245774,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-10-01
"Rheumatoid arthritis of bilateral temporomandibular joints","15685921000119102",36686999,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-09-01
"Systemic sclerosis sine scleroderma","128461001",4027230,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid nodule","201789001",40400211,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Pyogenic infection of thoracolumbar intervertebral disc","310571000119106",37171009,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-04-30
"Infective endarteritis at site of aortic coarctation","459163001",43021950,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Reactive arthritis triad","67224007",78357,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Seropositive rheumatoid arthritis","239791005",4035611,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Infective endarteritis at site of aortopulmonary window","459173004",43021059,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Rheumatoid nodule of subcutaneous tissue of right hand","319951000119101",37207815,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-07-31
"Seronegative rheumatoid arthritis of joint of bilateral shoulder regions","15691281000119106",1245541,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2024-02-01
"Rheumatoid pericarditis","7607008",4296152,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Retinal endarteritis","86191000",4313304,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rheumatoid arthritis in remission","143441000119108",37117421,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Nephropathy co-occurrent and due to systemic lupus erythematosus","295101000119105",46270384,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Acute rheumatic arthritis","81077008",4216531,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Polyarteritis nodosa with multi-organ involvement","239927009",4343932,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Primary necrotizing systemic vasculitis","239924002",4344167,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Sjögren's syndrome","83901003",254443,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute febrile mucocutaneous lymph node syndrome","75053002",314381,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Systemic lupus complicating pregnancy","10990001000004109",3178808,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Pericarditis secondary to scleroderma","87442008",4337524,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
