"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Bilateral moderate nonproliferative retinopathy due to diabetes mellitus type 2","16746341000119103",609106,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Peripheral autonomic neuropathy due to diabetes mellitus","1144894004",606363,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-07-31
"Nephrotic syndrome due to diabetes mellitus","197605007",4027121,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Erectile dysfunction due to type 1 diabetes mellitus","691000119103",43531565,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-09-01
"Neuropathy due to type 2 diabetes mellitus","368581000119106",37016354,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Renal disorder due to type 1 diabetes mellitus","421893009",200687,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Proliferative retinopathy with optic disc neovascularization due to diabetes mellitus","232021008",4338900,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Disorder of soft tissue due to diabetes mellitus","238981002",4082346,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Glomerulopathy due to diabetes mellitus","309426007",4206115,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Proteinuria due to type 1 diabetes mellitus","243421000119104",45757604,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Ischemic ankle ulcer due to diabetes mellitus type 2","140411000119101",765375,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Disorder due to type 1 diabetes mellitus","420868002",435216,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Fetal hypertrophic cardiomyopathy due to maternal diabetes mellitus","704241002",45766963,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Diabetic foot","280137006",4087682,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Pseudotabes due to diabetes mellitus","19378003",4023792,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diabetic ulcer right great toe","22570001000004104",3183485,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Persistent proteinuria due to type 2 diabetes mellitus","421986006",4223739,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Cranial nerve palsy due to type 2 diabetes mellitus","87921000119104",45769894,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"High risk proliferative retinopathy due to diabetes mellitus","312907002",4195043,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cataract due to drug induced diabetes mellitus","368151000119108",609308,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Persistent proteinuria due to type 1 diabetes mellitus","420514000",4222553,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Asymmetric proximal motor neuropathy due to diabetes mellitus","79554005",4194970,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cystoid macular edema due to diabetes mellitus","870421009",3655914,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Polyneuropathy due to diabetes mellitus","49455004",376112,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Asymptomatic neuropathy due to diabetes mellitus","193185007",4101892,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Disorder due to malnutrition related diabetes mellitus","1172389004",37160913,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-09-30
"Peripheral vascular disorder due to diabetes mellitus","421895002",321822,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Severe nonproliferative retinopathy with clinically significant macular edema due to diabetes mellitus","399872003",4290822,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Neuropathic ulcer of foot due to diabetes mellitus","201251005",4065354,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Retinopathy due to secondary diabetes mellitus","126591000119108",760980,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Neuropathy due to type 1 diabetes mellitus","789542009",37312218,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Traction detachment of retina due to type 1 diabetes mellitus","82571000119107",45769873,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Small vessel disease due to type 1 diabetes mellitus","426907004",4143689,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-07-31
"Symmetric proximal motor neuropathy due to diabetes mellitus","39127005",4307319,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Moderate nonproliferative retinopathy due to type 2 diabetes mellitus","138921000119104",45770881,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Inflammatory dermatosis due to type 1 diabetes mellitus","367211000119103",601159,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Glaucoma due to diabetes mellitus","860798008",3655269,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Nocturnal hypoglycemia due to diabetes mellitus","237635002",4129520,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Intracapillary glomerulosclerosis of kidney due to diabetes mellitus","310387003",4147577,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hypoglycaemic warning absent","894741000000107",44809809,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-04-01
"Acanthosis nigricans due to type 2 diabetes mellitus","9859006",4321756,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diabetic mastopathy","724136006",37110068,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Armanni-Ebstein kidney due to diabetes mellitus","792926007",37311453,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Disorder of right macula due to diabetes mellitus","769244003",35626087,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Chronic ulcer of left foot due to diabetes mellitus","860980004",3655385,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Macular edema and retinopathy due to type 2 diabetes mellitus","97331000119101",45770830,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Preproliferative retinopathy of left eye due to diabetes mellitus","769182000",35626037,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Malnutrition-related diabetes mellitus with ketoacidosis","190406000",4096041,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hypertension in chronic kidney disease due to type 1 diabetes mellitus","71701000119105",45771067,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Ulcer of heel due to type 2 diabetes mellitus","789567007",37312205,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Polyneuropathy due to type 1 diabetes mellitus","713705003",37017431,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Chronic kidney disease stage 5 due to type 2 diabetes mellitus","711000119100",43531562,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Severe nonproliferative retinopathy of left eye due to diabetes mellitus type 1","16746941000119104",609110,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Hyperglycemia due to type 1 diabetes mellitus","367991000119101",37016348,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Ulcer of midfoot due to type 1 diabetes mellitus","789572003",37312200,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Hyperlipidemia due to type 2 diabetes mellitus","137931000119102",45770880,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Anemia due to diabetes mellitus","82980005",4307799,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ulcer of right foot due to diabetes mellitus","860977000",3655382,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Diabetic cataract of bilateral eyes","768794008",35625719,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Macular edema due to type 1 diabetes mellitus","769219006",35626069,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Persistent macular edema due to diabetes mellitus","870529009",3655948,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Hyperglycemia due to type 2 diabetes mellitus","368051000119109",37016349,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Proliferative retinopathy due to diabetes mellitus","59276001",380096,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Mild nonproliferative retinopathy of left eye due to diabetes mellitus type 2","16745531000119108",609099,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Clinically significant macular edema of right eye due to diabetes mellitus","769221001",35626071,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Gastroparesis due to type 1 diabetes mellitus","713702000",37017429,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Ulcer of lower limb due to type 2 diabetes mellitus","110171000119107",45757277,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Mononeuropathy due to type 2 diabetes mellitus","420436000",4222415,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Bilateral mild nonproliferative retinopathy due to diabetes mellitus type 2","16745931000119102",609103,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Diabetic peripheral neuropathy","424736006",4311708,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2007-01-31
"Diabetic hand syndrome due to type 2 diabetes mellitus","368591000119109",37018912,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Vitreous hemorrhage of left eye due to diabetes mellitus","770362001",36674652,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Neuropathic ulcer of heel due to type 2 diabetes mellitus","789569005",37312203,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Ischemic ulcer of foot due to type 2 diabetes mellitus","140521000119107",45771072,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Venous beading of retina due to diabetes mellitus","399866003",4161670,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Sensory neuropathy due to type 1 diabetes mellitus","102781000119107",45773567,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Vitreous hemorrhage of right eye due to diabetes mellitus","770361008",36674651,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Hyperosmolar hyperglycemic coma due to diabetes mellitus without ketoacidosis","735537007",42536603,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Ulcer of toe due to type 2 diabetes mellitus","140391000119101",45757449,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Hypoglycemia unawareness due to type 2 diabetes mellitus","119831000119106",45772060,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Chronic kidney disease stage 1 due to drug induced diabetes mellitus","368421000119108",601161,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Mild nonproliferative retinopathy of right eye due to diabetes mellitus type 2","16745651000119101",609101,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Mononeuropathy simplex due to diabetes mellitus","81830002",4304701,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diabetic intraretinal microvascular anomaly","399868002",4164175,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Chronic kidney disease stage 5 due to type 1 diabetes mellitus","90761000119106",45769903,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Bilateral nonproliferative retinopathy of eyes due to diabetes mellitus type 1","16746661000119106",609107,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Disorder of nervous system due to malnutrition related diabetes mellitus","420683009",4224879,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Severe nonproliferative diabetic retinopathy with venous beading","870420005",3655913,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Advanced maculopathy due to diabetes mellitus","193350004",4105173,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Venous beading of right retina due to diabetes mellitus","770599000",36674765,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Skin ulcer due to type 2 diabetes mellitus","102621000119101",36712670,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Cellulitis of foot due to diabetes mellitus","200687002",4061725,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hypoglycemia due to type 1 diabetes mellitus","84371000119108",45769876,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Advanced retinal disease due to diabetes mellitus","311782002",4209538,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Rubeosis iridis due to type 1 diabetes mellitus","82581000119105",45771533,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Non-high-risk proliferative retinopathy with clinically significant macular edema due to diabetes mellitus","399875001",4269870,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Diabetic ulcer of right foot in remission","1771701000000102",37169960,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2023-08-02
"Mixed hyperlipidemia due to type 1 diabetes mellitus","1571000119104",43530660,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Exudative maculopathy due to type 2 diabetes mellitus","421779007",4223463,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Diabetes mellitus type 2 with periodontal disease","368101000119109",36684827,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-09-01
"Moderate nonproliferative retinopathy of right eye due to diabetes mellitus type 1","16697471000119102",603319,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Macular edema of right eye due to diabetes mellitus","769217008",35626067,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Ankle ulcer due to type 2 diabetes mellitus","87441000119104",45769888,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Mixed sensorimotor polyneuropathy due to diabetes mellitus","126534007",4054812,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"End stage renal disease on dialysis due to type 2 diabetes mellitus","90791000119104",45769906,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Vitreous hemorrhage due to type 2 diabetes mellitus","1491000119102",43531608,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Chronic kidney disease stage 3 due to type 2 diabetes mellitus","731000119105",43531653,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Peripheral neuropathy due to type 2 diabetes mellitus","1511000119107",43530689,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"High risk proliferative retinopathy not amenable to photocoagulation due to diabetes mellitus","399869005",4164176,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Neuropathic ankle ulcer due to diabetes mellitus type 2","140421000119108",761063,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Mononeuritis multiplex with diabetes mellitus","193141005",4101887,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Proliferative retinopathy of right eye with diabetes mellitus","770765001",36674199,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Very severe nonproliferative retinopathy of right eye due to diabetes mellitus","769190000",35626046,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Very severe proliferative retinopathy due to diabetes mellitus","399865004",4164632,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Ulcer of forefoot due to type 2 diabetes mellitus","87461000119100",45769890,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Proliferative retinopathy of left eye due to diabetes mellitus type 1","16747741000119100",609115,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Peripheral angiopathy due to type 1 diabetes mellitus","31211000119101",36713094,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Clinically significant macular edema of left eye due to diabetes mellitus","769222008",35626072,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus","127991000119101",45757392,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Chronic kidney disease stage 2 due to type 1 diabetes mellitus","90731000119103",45769901,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"High risk proliferative retinopathy with clinically significant macula edema due to diabetes mellitus","399874002",4266042,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Gastroparesis due to diabetes mellitus","713704004",37017430,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Autonomic neuropathy due to drug induced diabetes mellitus","368141000119106",602348,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Centrally involved macular edema due to diabetes mellitus","871778008",3656194,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Severe nonproliferative retinopathy of left eye due to diabetes mellitus","769188001",35626044,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Cheiroarthropathy due to diabetes mellitus type 1","368541000119101",609070,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Peripheral sensory neuropathy due to type 2 diabetes mellitus","110181000119105",45757278,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Vitreous hemorrhage due to type 1 diabetes mellitus","104951000119106",45757074,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Iritis of right eye due to diabetes mellitus","768797001",35625722,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Ischemia of retina due to type 1 diabetes mellitus","104941000119109",45757073,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Autonomic neuropathy due to diabetes mellitus","50620007",4175440,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Disorder of eye due to type 1 diabetes mellitus","739681000",42538169,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus","140111000119107",45757445,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Persistent microalbuminuria due to type 2 diabetes mellitus","420715001",4221487,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Macular edema due to type 2 diabetes mellitus","769220000",35626070,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Microaneurysm of left retinal artery due to diabetes mellitus","770582001",36674753,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2019-01-31
"Diabetic acute painful polyneuropathy","230574001",4046332,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hyperosmolarity due to drug induced diabetes mellitus","367261000119100",37109305,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Glaucoma due to diabetes mellitus type 1","60981000119103",765533,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Hyperglycemic crisis due to diabetes mellitus","441656006",40480031,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2009-07-31
"Nephrotic syndrome due to type 2 diabetes mellitus","71441000119104",45769828,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus","140121000119100",45757446,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Severe nonproliferative retinopathy due to diabetes mellitus type 2","138941000119105",761053,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-03-01
"Rubeosis faciei due to diabetes mellitus","238984005",4082348,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Neuropathic ulcer of toe due to type 2 diabetes mellitus","140381000119104",45770883,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Osteomyelitis due to type 2 diabetes mellitus","72061000119104",45769836,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Neuropathic arthropathy due to type 2 diabetes mellitus","781000119106",43531563,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-07-31
"Autonomic neuropathy due to type 1 diabetes mellitus","712882000",37016767,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Disorder of macula of bilateral eyes due to diabetes mellitus","860721006",3655235,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Non-high-risk proliferative retinopathy due to diabetes mellitus","312906006",4210128,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ulcer of left foot due to diabetes mellitus","860978005",3655383,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Dermatitis due to drug induced diabetes mellitus","368171000119104",37016350,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"High risk proliferative retinopathy without macular edema due to diabetes mellitus","399862001",4164174,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Moderate nonproliferative retinopathy of right eye due to diabetes mellitus type 2","16746261000119108",609105,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Neuropathy due to unstable diabetes mellitus type 1","706891008",45768456,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Poorly controlled type II diabetes with renal complications","10160001000004105",3194332,"Condition","Nebraska Lexicon","Clinical Finding","S",NA,2099-12-31,2016-01-28
"Acute painful diabetic neuropathy","193183000",4105016,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic kidney disease stage 3 due to drug induced diabetes mellitus","368441000119102",601163,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Diabetic neuropathy with neurologic complication","359611005",4234742,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Inflammatory dermatosis due to type 2 diabetes mellitus","15936501000119100",608884,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Ischemic ulcer of foot due to diabetes mellitus","201250006",4063569,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Vitreous hemorrhage due to diabetes mellitus","312910009",4195045,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Proliferative retinopathy with iris neovascularization due to diabetes mellitus","312909004",4195044,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Cataract due to diabetes mellitus type 2","420756003",4221495,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Neovascular glaucoma due to diabetes mellitus type 2","1196922005",37162626,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-02-28
"Hyperosmolar non-ketotic state due to diabetes mellitus","310505005",4147719,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Disorder of left macula due to diabetes mellitus","769245002",35626088,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Blindness due to type 1 diabetes mellitus","60991000119100",45763585,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Hyperosmolarity due to type 1 diabetes mellitus","368561000119102",42535540,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-01-31
"Disorder of vision due to secondary diabetes mellitus","138591000119106",761048,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-03-01
"Symptomatic diabetic peripheral neuropathy","773001000000103",44805212,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2011-04-01
"Preproliferative retinopathy of right eye due to diabetes mellitus","769181007",35626036,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Mild nonproliferative retinopathy of left eye due to diabetes mellitus type 1","16745891000119105",609102,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Thoracic radiculopathy due to diabetes mellitus","230579006",4048029,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diabetic ketoacidosis without coma","111556005",4009303,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Radiculoplexus neuropathy due to diabetes mellitus","39181008",4189418,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Brachial plexus lesion due to diabetes mellitus","1259048007",37166059,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2022-12-31
"Neovascular glaucoma due to diabetes mellitus","713457002",37017221,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Diabetic optic papillopathy","314537004",4151453,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Proteinuria due to type 2 diabetes mellitus","157141000119108",45757499,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Macular edema not clinically significant due to diabetes mellitus","399864000",4162095,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Hyperosmolar coma due to secondary diabetes mellitus","368601000119102",37016355,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Ischemia of retina due to diabetes mellitus","770324004",35626905,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus","140101000119109",45757444,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Generalized diabetic autonomic neuropathy","860883001",3655340,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-07-31
"Hypoglycemia due to diabetes mellitus","237633009",4029423,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Diabetic hand syndrome","201723002",4114426,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Macular edema of left eye due to diabetes mellitus","769218003",35626068,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Diabetes mellitus caused by insulin receptor antibodies","75682002",4192852,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Very severe nonproliferative retinopathy of left eye due to diabetes mellitus","769191001",35626047,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Bilateral severe nonproliferative retinopathy of eyes due to diabetes mellitus type 2","16747021000119109",602345,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2021-01-31
"Ketoacidotic coma due to type 1 diabetes mellitus","421075007",4224254,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Ulcer of midfoot due to diabetes mellitus","789568002",37312204,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2020-01-31
"Kimmelstiel-Wilson syndrome","311366001",4151946,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Proteinuric nephropathy due to diabetes mellitus","236500003",4030664,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gangrene due to type 2 diabetes mellitus","421631007",4222876,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Microaneurysm of retinal artery due to diabetes mellitus","25412000",4101478,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Moderate nonproliferative diabetic retinopathy of right eye","769185003",35626041,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Disorder of eye due to type 2 diabetes mellitus","422099009",443733,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2006-07-31
"Acidosis due to type 1 diabetes mellitus","721283000",36715571,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Disorder of eye due to diabetes mellitus","25093002",443767,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Lesion of skin due to diabetes mellitus","724876003",37110593,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Retinal edema due to type 2 diabetes mellitus","28331000119107",45770928,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
