"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Kidney transplant failure and rejection","213150003",4309006,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hyperparathyroidism due to end stage renal disease on dialysis","16218721000119107",36713020,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Chronic nephritic syndrome, diffuse crescentic glomerulonephritis","197715005",4056480,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"End stage renal failure with renal transplant","236436003",4125970,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Very mild acute rejection of renal transplant","236573002",4126131,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"CKD G4A1 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1","950181000000106",46284597,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-04-01
"Acquired polycystic kidney disease","71064009",4323988,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hypertensive heart and renal disease with (congestive) heart failure","194779001",439696,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus","140111000119107",45757445,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Line sepsis associated with dialysis catheter","32751000119100",37395591,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-07-31
"Chronic kidney disease stage 5","433146000",443611,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-07-31
"Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus","140121000119100",45757446,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Benign hypertensive heart disease and chronic renal disease stage 1","285041000119107",765535,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-09-01
"Anemia in chronic kidney disease","707323002",45768812,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure","194781004",439694,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic kidney disease stage 1","431855005",443614,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-07-31
"Chronic kidney disease stage 3A without proteinuria","324341000000100",44792249,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-04-01
"Malignant hypertensive chronic kidney disease stage 2","285861000119100",43021854,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Hypertensive heart AND chronic kidney disease stage 2","96741000119109",43021836,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Action myoclonus renal failure syndrome","764453009",35607997,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2018-07-31
"Benign hypertensive heart disease and chronic renal disease stage 5","120261000119101",760850,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-09-01
"Renal failure after ectopic pregnancy","10752771000119100",45757120,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-07-31
"Chronic nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis","197712008",4059463,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic glomerulonephritis","20917003",312358,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Renal failure associated with renal vascular disease","363287001",4180769,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"CKD G5A3 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3","950311000000102",46284603,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-04-01
"Malignant hypertensive renal disease","65443008",442766,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Nephrotic syndrome, diffuse mesangiocapillary glomerulonephritis","197598008",4027120,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Anemia of chronic renal failure","49708008",443961,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Nephritic syndrome","7724006",4298809,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic kidney disease stage 5 on dialysis","714152005",37017813,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-01-31
"Renal and perinephric abscess","197772000",198192,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic nephritic syndrome, diffuse mesangiocapillary glomerulonephritis","197713003",4059584,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus","140101000119109",45757444,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Hypertensive heart AND chronic kidney disease stage 3","96731000119100",43021835,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Infection of hemodialysis tunneled catheter","831000124100",764914,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2011-08-01
"Urological complication of renal transplant","843691000000100",44809014,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-10-01
"Post-renal transplant vesicoureteric reflux","703048006",45765975,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-07-31
"Chronic kidney disease following donor nephrectomy","722098007",36716184,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Inadequate hemodialysis","702635003",45773389,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-07-31
"Malignant hypertensive chronic kidney disease stage 3","285871000119106",43020456,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Chronic nephritic syndrome with membranous glomerulonephritis","28191000119109",46270347,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"Malignant hypertensive heart disease and chronic renal disease stage 4","285921000119102",762034,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-09-01
"Chronic rejection of renal transplant","236578006",4128372,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Malignant hypertensive chronic kidney disease stage 4","285881000119109",43020457,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Postoperative renal failure","275408006",4170452,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"CKD G5A2 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2","950291000000103",46284602,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-04-01
"Chronic kidney disease stage 3 due to type 1 diabetes mellitus","90741000119107",45771075,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Hemodialysis-associated pruritus","403733004",4300099,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2003-07-31
"Malposition of peritoneal dialysis catheter","440551001",4207135,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2009-01-31
"Congenital renal failure","268854008",4149398,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Infection of arteriovenous graft for hemodialysis","430332005",4332640,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2008-07-31
"Disorder of peritoneal dialysis catheter","236561002",443212,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Non-functioning kidney","155876003",40317643,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Complication associated with dialysis catheter","473034005",43021247,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2013-01-31
"Complication of hemodialysis","85223007",435649,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Spondyloarthropathy due to hemodialysis-associated amyloidosis","707090004",45771002,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Acute-on-chronic renal failure","236433006",4128067,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Nephrotic syndrome with membranous glomerulonephritis","197590001",194405,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Hypertensive heart and renal disease with renal failure","194780003",439695,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic kidney disease due to hypertension","104931000119100",44782429,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Omental wrapping around peritoneal dialysis catheter","236564005",4126129,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"End stage renal disease on dialysis due to hypertension","153891000119101",44782717,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-01-31
"Diffuse crescentic glomerulonephritis","64212008",4272486,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Multiple congenital cysts of kidney","82525005",4220238,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Glomerulitis","22702000",4331449,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic kidney disease stage 4 due to benign hypertension","285001000119105",46273514,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-07-31
"CKD G4A3 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3","950231000000104",46284599,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-04-01
"Chronic rejection of renal transplant - grade I","236579003",4032297,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Infection of hemodialysis catheter exit site","715272002",37395728,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2016-07-31
"Renal transplant rejection","236570004",4128369,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"CKD G3aA2 - chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A2","949901000000109",46286992,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-04-01
"Renal failure syndrome","42399005",192359,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic kidney disease stage 2 due to hypertension","129181000119109",44782692,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-09-01
"Chronic kidney disease stage 3A","700378005",45763854,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2014-07-31
"Chronic kidney disease due to systemic infection","722150000",36717349,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"CKD G4A2 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2","950211000000107",46284598,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-04-01
