"Concept Name","Concept Code","Concept Id","Domain Id","Vocabulary Id","Concept Class Id","Concept Category","Invalid Reason","Valid End Date","Valid Start Date"
"Acute peptic ulcer without hemorrhage AND without perforation","45485004",4163865,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute peptic ulcer with perforation but without obstruction","34921009",30439,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic duodenal ulcer with hemorrhage AND perforation","36975000",4289830,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastrojejunal ulcer with perforation but without obstruction","72395008",437598,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Erosion of gastrointestinal anastomosis","717862005",36713502,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Gastric hemorrhage due to erosive gastritis","7071000119102",45768629,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Non-infective ulceration of small intestine","722534001",36716506,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Acute gastrojejunal ulcer with hemorrhage and perforation","81387001",4217947,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastric ulcer without hemorrhage AND without perforation","76796008",4296611,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastrojejunal ulcer with perforation but without obstruction","62477005",435579,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastric ulcer with hemorrhage, with perforation and with obstruction","53337006",195845,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic duodenal ulcer with hemorrhage AND obstruction","34021006",437323,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peptic ulcer with hemorrhage AND perforation","55617001",4206466,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peptic ulcer with hemorrhage, with perforation AND with obstruction","26221006",4095410,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastrointestinal ulcer","40845000",4247120,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastrojejunal ulcer with hemorrhage, with perforation and with obstruction","24001002",443779,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Peptic ulcer with hemorrhage AND obstruction","64398008",4273101,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer with obstruction","849601000000109",44808500,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2012-10-01
"Chronic peptic ulcer with hemorrhage, with perforation AND with obstruction","77661009",24397,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer with hemorrhage and obstruction","53877005",4207217,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastric ulcer with hemorrhage and obstruction","46708007",198467,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer caused by virus","723100004",36716876,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Acute duodenal ulcer with obstruction","196658005",4024840,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Drug-induced peptic ulcer","109813002",4003018,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastric ulcer with hemorrhage and perforation","48974009",4169592,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Healed gastric ulcer","235702004",4340787,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastrojejunal ulcer without hemorrhage AND without perforation but with obstruction","56579005",434400,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastric ulcer with hemorrhage and with perforation","76181002",4294973,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Parasitic infection causing ulcer of esophagus","733147004",37116438,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-07-31
"Acute gastrojejunal ulcer without hemorrhage AND without perforation","30514008",4147683,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastric ulcer with perforation","31301004",4150681,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Ulcer of small intestine caused by foreign body","723107001",36716882,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Chronic gastric ulcer with hemorrhage but without obstruction","76078009",197018,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer with perforation","3483000",4146517,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute peptic ulcer","196682000",4057060,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer with hemorrhage AND with perforation but without obstruction","55746001",22665,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastric ulcer with perforation AND with obstruction","55483002",4206315,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer with perforation but without obstruction","86983005",4315039,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic peptic ulcer with hemorrhage AND obstruction","56461008",24076,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer with increased serum pepsinogen I","29755007",4105935,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Duodenal ulcer with hemorrhage","27281001",4099014,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer without hemorrhage AND without perforation but with obstruction","31452001",196443,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer with hemorrhage but without obstruction","16694003",4041707,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Chronic gastric ulcer without hemorrhage, without perforation AND without obstruction","1567007",200769,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer caused by Helicobacter pylori","103691000119106",45757062,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2015-01-31
"Stress ulcer","415623008",4215084,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2005-01-31
"Chronic peptic ulcer without hemorrhage, without perforation AND without obstruction","60400003",23808,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute gastrojejunal ulcer with perforation","66636001",4280942,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastric ulcer caused by fungus","723101000",36717606,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2017-01-31
"Eosinophilic ulcer of esophagus","235608007",4342628,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Gastrojejunal ulcer with hemorrhage","84124004",4222477,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute peptic ulcer with hemorrhage","12274003",4046500,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
"Acute peptic ulcer with hemorrhage and perforation","111353003",4006994,"Condition","SNOMED","Disorder","S",NA,2099-12-31,2002-01-31
